time,Mode
1582217887,Health
1582217902,Health
1582217916,Health
1582217930,Health
1582217945,Health
1582217959,Health
1582217973,Health
1582217988,Health
1582218002,Health
1582218017,Health
1582218031,Health
1582218045,Health
1582218060,Health
1582218074,Health
1582218089,Health
1582218103,Health
1582218117,Health
1582218132,Health
1582218146,Health
1582218160,Health
1582218175,Health
1582218189,Health
1582218204,Health
1582218218,Health
1582218232,Health
1582218247,Health
1582218261,Health
1582218275,Health
1582218290,Health
1582218304,Health
1582218319,Health
1582218333,Health
1582218347,Health
1582218362,Health
1582218376,Health
1582218391,Health
1582218405,Health
1582218419,Health
1582218434,Health
1582218448,Health
1582218462,Health
1582218477,Health
1582218491,Health
1582218506,Health
1582218520,Health
1582218534,Health
1582218549,Health
1582218563,Health
1582218577,Health
1582218592,Health
1582218606,Health
1582218621,Health
1582218635,Health
1582218649,Health
1582218664,Health
1582218678,Health
1582218693,Health
1582218707,Health
1582218736,Health
1582218750,Health
1582218793,Health
1582218808,Health
1582223467,Health
1582223481,Health
1582223496,Health
1582223510,Health
1582223524,Health
1582223539,Health
1582223553,Health
1582223568,Health
1582223582,Health
1582223659,Real-Time
1582223663,Real-Time
1582223668,Real-Time
1582223673,Real-Time
1582223678,Real-Time
1582223683,Real-Time
1582223687,Real-Time
1582223692,Real-Time
1582223697,Real-Time
1582223702,Real-Time
1582223707,Real-Time
1582223716,Real-Time
1582223721,Real-Time
1582223726,Real-Time
1582223731,Real-Time
1582223735,Real-Time
1582223740,Real-Time
1582223745,Real-Time
1582223750,Real-Time
1582223755,Real-Time
1582223759,Real-Time
1582223779,Real-Time
1582223783,Real-Time
1582223788,Real-Time
1582223793,Real-Time
1582223798,Real-Time
1582223803,Real-Time
1582223807,Real-Time
1582223812,Real-Time
1582223817,Real-Time
1582223822,Real-Time
1582223827,Real-Time
1582223836,Real-Time
1582223841,Real-Time
1582223846,Real-Time
1582223850,Real-Time
1582223855,Real-Time
1582223860,Real-Time
1582223865,Real-Time
1582223870,Real-Time
1582223874,Real-Time
1582223879,Real-Time
1582223884,Real-Time
1582223889,Real-Time
1582223894,Real-Time
1582223898,Real-Time
1582223903,Real-Time
1582223908,Real-Time
1582223913,Real-Time
1582223918,Real-Time
1582223922,Real-Time
1582223927,Real-Time
1582223932,Real-Time
1582223937,Real-Time
1582223942,Real-Time
1582223946,Real-Time
1582223956,Real-Time
1582223961,Real-Time
1582223966,Real-Time
1582223970,Real-Time
1582223975,Real-Time
1582223980,Real-Time
1582223985,Real-Time
1582223990,Real-Time
1582223994,Real-Time
1582223999,Real-Time
1582224004,Real-Time
1582224009,Real-Time
1582224018,Real-Time
1582224023,Real-Time
1582224028,Real-Time
1582224033,Real-Time
1582224037,Real-Time
1582224042,Real-Time
1582224047,Real-Time
1582224052,Real-Time
1582224057,Real-Time
1582224061,Real-Time
1582224066,Real-Time
1582224076,Real-Time
1582224081,Real-Time
1582224085,Real-Time
1582224090,Real-Time
1582224095,Real-Time
1582224100,Real-Time
1582224105,Real-Time
1582224109,Real-Time
1582224114,Real-Time
1582224119,Real-Time
1582224124,Real-Time
1582224129,Real-Time
1582224133,Real-Time
1582224138,Real-Time
1582224143,Real-Time
1582224148,Real-Time
1582224153,Real-Time
1582224157,Real-Time
1582224162,Real-Time
1582224167,Real-Time
1582224172,Real-Time
1582224176,Real-Time
1582224181,Real-Time
1582224186,Real-Time
1582224196,Real-Time
1582224200,Real-Time
1582224205,Real-Time
1582224210,Real-Time
1582224215,Real-Time
1582224220,Real-Time
1582224224,Real-Time
1582224229,Real-Time
1582224234,Real-Time
1582224239,Real-Time
1582224244,Real-Time
1582224248,Real-Time
1582224258,Real-Time
1582224263,Real-Time
1582224268,Real-Time
1582224272,Real-Time
1582224277,Real-Time
1582224282,Real-Time
1582224287,Real-Time
1582224292,Real-Time
1582224296,Real-Time
1582224301,Real-Time
1582224306,Real-Time
1582224311,Real-Time
1582224316,Real-Time
1582224320,Real-Time
1582224325,Real-Time
1582224330,Real-Time
1582224335,Real-Time
1582224339,Real-Time
1582224344,Real-Time
1582224349,Real-Time
1582224354,Real-Time
1582224359,Real-Time
1582224363,Real-Time
1582224368,Real-Time
1582224378,Real-Time
1582224383,Real-Time
1582224387,Real-Time
1582224392,Real-Time
1582224397,Real-Time
1582224402,Real-Time
1582224407,Real-Time
1582224411,Real-Time
1582224416,Real-Time
1582224421,Real-Time
1582224426,Real-Time
1582224435,Real-Time
1582224440,Real-Time
1582224445,Real-Time
1582224450,Real-Time
1582224455,Real-Time
1582224459,Real-Time
1582224464,Real-Time
1582224469,Real-Time
1582224474,Real-Time
1582224478,Real-Time
1582224483,Real-Time
1582224488,Real-Time
1582224498,Real-Time
1582224502,Real-Time
1582224507,Real-Time
1582224512,Real-Time
1582224517,Real-Time
1582224522,Real-Time
1582224526,Real-Time
1582224531,Real-Time
1582224536,Real-Time
1582224541,Real-Time
1582224546,Real-Time
1582229440,Real-Time
1582229441,Real-Time
1582229445,Real-Time
1582229450,Real-Time
1582229454,Real-Time
1582229459,Real-Time
1582229464,Real-Time
1582229469,Real-Time
1582229478,Real-Time
1582229483,Real-Time
1582229488,Real-Time
1582229493,Real-Time
1582229498,Real-Time
1582229502,Real-Time
1582229507,Real-Time
1582229512,Real-Time
1582229517,Real-Time
1582229521,Real-Time
1582229526,Real-Time
1582229598,Real-Time
1582229603,Real-Time
1582229608,Real-Time
1582229613,Real-Time
1582229618,Real-Time
1582229622,Real-Time
1582229627,Real-Time
1582229632,Real-Time
1582229637,Real-Time
1582229642,Real-Time
1582229646,Real-Time
1582229656,Real-Time
1582229661,Real-Time
1582229666,Real-Time
1582229670,Real-Time
1582229675,Real-Time
1582229680,Real-Time
1582229685,Real-Time
1582229689,Real-Time
1582229694,Real-Time
1582229699,Real-Time
1582229704,Real-Time
1582229709,Real-Time
1582229718,Real-Time
1582229723,Real-Time
1582229728,Real-Time
1582229733,Real-Time
1582229737,Real-Time
1582229742,Real-Time
1582229747,Real-Time
1582229752,Real-Time
1582229757,Real-Time
1582229761,Real-Time
1582229766,Real-Time
1582229776,Real-Time
1582229781,Real-Time
1582229785,Real-Time
1582229790,Real-Time
1582229795,Real-Time
1582229800,Real-Time
1582229805,Real-Time
1582229809,Real-Time
1582229814,Real-Time
1582229819,Real-Time
1582229824,Real-Time
1582229829,Real-Time
1582229833,Real-Time
1582229838,Real-Time
1582229843,Real-Time
1582229848,Real-Time
1582229852,Real-Time
1582229857,Real-Time
1582229862,Real-Time
1582229867,Real-Time
1582229872,Real-Time
1582229876,Real-Time
1582229881,Real-Time
1582229886,Real-Time
1582229896,Real-Time
1582229900,Real-Time
1582229905,Real-Time
1582229910,Real-Time
1582229915,Real-Time
1582229920,Real-Time
1582229924,Real-Time
1582229929,Real-Time
1582229934,Real-Time
1582229939,Real-Time
1582229944,Real-Time
1582229948,Real-Time
1582229958,Real-Time
1582229963,Real-Time
1582229968,Real-Time
1582229972,Real-Time
1582229977,Real-Time
1582229982,Real-Time
1582229987,Real-Time
1582229992,Real-Time
1582229996,Real-Time
1582230001,Real-Time
1582230006,Real-Time
1582230015,Real-Time
1582230020,Real-Time
1582230025,Real-Time
1582230030,Real-Time
1582230035,Real-Time
1582230039,Real-Time
1582230044,Real-Time
1582230049,Real-Time
1582230054,Real-Time
1582230059,Real-Time
1582230063,Real-Time
1582230068,Real-Time
1582230078,Real-Time
1582230083,Real-Time
1582230087,Real-Time
1582230092,Real-Time
1582230097,Real-Time
1582230102,Real-Time
1582230107,Real-Time
1582230111,Real-Time
1582230116,Real-Time
1582230121,Real-Time
1582230126,Real-Time
1582230135,Real-Time
1582230140,Real-Time
1582230145,Real-Time
1582230150,Real-Time
1582230155,Real-Time
1582230159,Real-Time
1582230164,Real-Time
1582230169,Real-Time
1582230174,Real-Time
1582230178,Real-Time
1582230183,Real-Time
1582230188,Real-Time
1582230198,Real-Time
1582230202,Real-Time
1582230207,Real-Time
1582230212,Real-Time
1582230217,Real-Time
1582230222,Real-Time
1582230226,Real-Time
1582230231,Real-Time
1582230236,Real-Time
1582230241,Real-Time
1582230246,Real-Time
1582230255,Real-Time
1582230260,Real-Time
1582230265,Real-Time
1582230270,Real-Time
1582230274,Real-Time
1582230279,Real-Time
1582230284,Real-Time
1582230289,Real-Time
1582230294,Real-Time
1582230298,Real-Time
1582230303,Real-Time
1582230308,Real-Time
1582230318,Real-Time
1582230322,Real-Time
1582230327,Real-Time
1582230457,Safe
1582234651,Safe
1582235336,Real-Time
1582235337,Real-Time
1582235341,Real-Time
1582235345,Real-Time
1582235360,Real-Time
1582235365,Real-Time
1582235369,Real-Time
1582235374,Real-Time
1582235379,Real-Time
1582235393,Real-Time
1582235398,Real-Time
1582235403,Real-Time
1582235408,Real-Time
1582235417,Real-Time
1582235422,Real-Time
1582235427,Real-Time
1582235432,Real-Time
1582235436,Real-Time
1582235441,Real-Time
1582235446,Real-Time
1582235451,Real-Time
1582235456,Real-Time
1582235460,Real-Time
1582235465,Real-Time
1582235470,Real-Time
1582235480,Real-Time
1582235484,Real-Time
1582235489,Real-Time
1582235494,Real-Time
1582235504,Real-Time
1582235508,Real-Time
1582235513,Real-Time
1582235518,Real-Time
1582235523,Real-Time
1582235528,Real-Time
1582235537,Real-Time
1582235542,Real-Time
1582235547,Real-Time
1582235552,Real-Time
1582235556,Real-Time
1582235561,Real-Time
1582235566,Real-Time
1582235571,Real-Time
1582235576,Real-Time
1582235580,Real-Time
1582235585,Real-Time
1582235590,Real-Time
1582235599,Real-Time
1582235604,Real-Time
1582235609,Real-Time
1582235614,Real-Time
1582235619,Real-Time
1582235623,Real-Time
1582235628,Real-Time
1582235633,Real-Time
1582235638,Real-Time
1582235643,Real-Time
1582235647,Real-Time
1582235657,Real-Time
1582235662,Real-Time
1582235667,Real-Time
1582235671,Real-Time
1582235676,Real-Time
1582235681,Real-Time
1582235686,Real-Time
1582235691,Real-Time
1582235695,Real-Time
1582235700,Real-Time
1582235705,Real-Time
1582235710,Real-Time
1582235719,Real-Time
1582235724,Real-Time
1582235729,Real-Time
1582235734,Real-Time
1582235739,Real-Time
1582235743,Real-Time
1582235748,Real-Time
1582235753,Real-Time
1582235758,Real-Time
1582235762,Real-Time
1582235767,Real-Time
1582235772,Real-Time
1582235777,Real-Time
1582235782,Real-Time
1582235786,Real-Time
1582235791,Real-Time
1582235796,Real-Time
1582235801,Real-Time
1582235806,Real-Time
1582235810,Real-Time
1582235815,Real-Time
1582235820,Real-Time
1582235825,Real-Time
1582235830,Real-Time
1582235839,Real-Time
1582235844,Real-Time
1582235849,Real-Time
1582235854,Real-Time
1582235858,Real-Time
1582235863,Real-Time
1582235868,Real-Time
1582235873,Real-Time
1582235878,Real-Time
1582235882,Real-Time
1582235887,Real-Time
1582235897,Real-Time
1582235902,Real-Time
1582235906,Real-Time
1582235911,Real-Time
1582235916,Real-Time
1582235921,Real-Time
1582235925,Real-Time
1582235930,Real-Time
1582235935,Real-Time
1582235940,Real-Time
1582235945,Real-Time
1582235949,Real-Time
1582235959,Real-Time
1582235964,Real-Time
1582235969,Real-Time
1582235973,Real-Time
1582235978,Real-Time
1582235983,Real-Time
1582235988,Real-Time
1582235993,Real-Time
1582235997,Real-Time
1582236002,Real-Time
1582236007,Real-Time
1582236017,Real-Time
1582236021,Real-Time
1582236026,Real-Time
1582236031,Real-Time
1582236036,Real-Time
1582236041,Real-Time
1582236045,Real-Time
1582236050,Real-Time
1582236055,Real-Time
1582236060,Real-Time
1582236065,Real-Time
1582236069,Real-Time
1582236079,Real-Time
1582236084,Real-Time
1582236088,Real-Time
1582236093,Real-Time
1582236098,Real-Time
1582236103,Real-Time
1582240292,Safe
1582241374,Safe
1582246245,Safe
1582247192,Safe
1582252198,Safe
1582252333,Safe
1582257880,Safe
1582258150,Safe
1582258286,Safe
1582258421,Safe
1582260991,Safe
1582262615,Safe
1582263697,Safe
1582263833,Safe
1582263968,Safe
1582264103,Safe
1582264238,Safe
1582268568,Safe
1582270597,Safe
1582270733,Safe
1582271003,Safe
1582274250,Safe
1582275874,Safe
1582276009,Safe
1582276144,Safe
1582276686,Safe
1582276821,Safe
1582276956,Safe
1582278985,Safe
1582279121,Safe
1582279256,Safe
1582279933,Safe
1582280068,Safe
1582282368,Safe
1582282503,Safe
1582282774,Safe
1582284803,Safe
1582284938,Safe
1582285074,Safe
1582285209,Safe
1582285344,Safe
1582285480,Safe
1582290621,Safe
1582290756,Safe
1582290891,Safe
1582291027,Safe
1582291162,Safe
1582294679,Safe
1582296168,Safe
1582296303,Safe
1582296438,Safe
1582296574,Safe
1582296709,Safe
1582296844,Safe
1582296979,Safe
1582297115,Safe
1582297250,Safe
1582300362,Safe
1582302120,Safe
1582302245,Health
1582302255,Health
1582302269,Health
1582302284,Health
1582302298,Health
1582302312,Health
1582302327,Health
1582302341,Health
1582302356,Health
1582302370,Health
1582302384,Health
1582302399,Health
1582302413,Health
1582302427,Health
1582302442,Health
1582302456,Health
1582302471,Health
1582302485,Health
1582302499,Health
1582302514,Health
1582302528,Health
1582302543,Health
1582302557,Health
1582302571,Health
1582302586,Health
1582302600,Health
1582302614,Health
1582302629,Health
1582302643,Health
1582302658,Health
1582302686,Health
1582302701,Health
1582302715,Health
1582302729,Health
1582302744,Health
1582302758,Health
1582302773,Health
1582302787,Health
1582302801,Health
1582302816,Health
1582302830,Health
1582302845,Health
1582302888,Health
1582302902,Health
1582302916,Health
1582302931,Health
1582302945,Health
1582302960,Health
1582302988,Health
1582303003,Health
1582303017,Health
1582303031,Health
1582303046,Health
1582303060,Health
1582303089,Health
1582303103,Health
1582303118,Health
1582303132,Health
1582303147,Health
1582303190,Health
1582303204,Health
1582303247,Health
1582306267,Health
1582306296,Health
1582307907,Health
1582307921,Health
1582307935,Health
1582307950,Health
1582307964,Health
1582307978,Health
1582307993,Health
1582308007,Health
